index,substanceUsed,avgAmountUsed,avgAmountUsedUnit,amountUsed,measuringMethod,measuringTime,measuringDevice,refusedTesting,dateOfOffense,timeOfOffense,placeOfOffense,citySize,placeDetails,typeOfRoad,vehicleModel,vehicleType,checkedBy,reasonForCheck,reasonForCheckCategory,licenseStatus,lawBroken,note,sentence
106959135,alcohol,0.71,mg/l,0.65 mg/l; 0.76 mg/l,breath; breath,07:15; 07:36,AlcoQuant 6020 plus,False,14.06.2022,07:10,Senec,19963,na Bratislavskej ulici,urban,Fiat Ducato,truck,"hliadkou Krajského dopravného inšpektorátu, Krajského riaditeľstva PZ v Bratislave","riadne zastavený a kontrolovaný hliadkou Krajského dopravného inšpektorátu, Krajského riaditeľstva PZ v Bratislave",traffic_check,valid,,"Vozidlo malo EČ: PK-XXXDT, bolo bielej farby a analyzátor dychu AlcoQuant 6020 plus mal číslo A409617.",", že  dňa 14.06.2022 v čase okolo 07:10 hod. v obci Senec na Bratislavskej ulici po predchádzajúcom požití alkoholu viedol nákladné motorové vozidlo značky Fiat Ducato, EČ: PK-XXXDT, bielej farby, kde bol riadne zastavený a kontrolovaný hliadkou Krajského dopravného inšpektorátu, Krajského riaditeľstva PZ v Bratislave, pričom ako vodič vozidla bol po poučení podrobený dychovej skúške na prítomnosť alkoholu v dychu analyzátorom dychu zn. AlcoQuant 6020 plus, č. A409617, pričom vykonanou dychovou skúškou dňa 14.6.2022 v čase o 07:15 h bola u neho zistená prítomnosť alkoholu v dychu 0,65 mg/l a opakovanou dychovou skúškou dňa 14.6.2022 v čase o 07:36 h bola v jeho dychu zistená hodnota 0,76 mg/l alkoholu vo vydychovanom vzduchu,"
112796222,alcohol,0.73,mg/l,0.75 mg/l; 0.71 mg/l,breath; breath,21:28; 21:52,AlcoQuant 6020 Plus,False,16.09.2022,21:14,Dolných Lovčiciach,,po ulici Mierovej,urban,anonymized,car,Pohotovostnej motorizovanej jednotky KR PZ Trnava,"vozidlo cúvalo smerom od rodinného domu č. XX a vošla do jarku, kde ostala stáť",traffic_accident,valid,,V texte sa nachádza aj evidenčné číslo vozidla Z a sériové číslo prístroja A408989.,"dňa 16.09.2022 v čase o 21.14 hod. v Dolných Lovčiciach po ulici Mierovej pod vplyvom alkoholu viedla osobné motorové vozidlo zn. B. N., evidenčného čísla: Z s ktorým cúvala smerom od rodinného domu č. XX a vošla do jarku, kde ostala stáť a následne bola kontrolovaná hliadkou Pohotovostnej motorizovanej jednotky KR PZ Trnava, pričom dychovou skúškou prístrojom AlcoQuant 6020 Plus číslo A408989 jej dňa 16.09.2022 v čase o 21:28 hod. bola nameraná hodnota 0,75 mg/l alkoholu v dychu a opakovanou dychovou skúškou dňa 16.9.2022 v čase o 21.52 hod. jej bola nameraná hodnota 0,71 mg/l alkoholu v dychu,"
104633711,alcohol,0.89,mg/l,0.75 mg/l; 0.89 mg/l; 0.91 mg/l; 0.95 mg/l; 0.94 mg/l,breath; breath; breath; breath; breath,21:16; 21:34; 22:00; 22:18; 22:35,AlcoQuant 6020 plus,False,16.05.2022,21:10,Benkovce,,"po štátnej ceste číslo I/15 od obce Benkovce, okres Vranov nad Topľou, smerom k obci Sedliská, okres Vranov nad Topľou, kde bola pri bývalom poľnohospodárskom družstve Benkovce",class_I,Škoda Octavia,car,hliadkou Visla 262,zastavená a kontrolovaná,traffic_check,valid,,Vozidlo bolo zelenej farby a malo evidenčné číslo Y. XXXAX.,"dňa 16.05.2022 v čase o 21:10 hod. viedla osobné motorové vozidlo značky Škoda Octavia, zelenej farby, s evidenčným číslom Y. XXXAX po štátnej ceste číslo I/15 od obce Benkovce, okres Vranov nad Topľou, smerom k obci Sedliská, okres Vranov nad Topľou, kde bola pri bývalom poľnohospodárskom družstve Benkovce hliadkou Visla 262 zastavená a kontrolovaná a následne bola vyzvaná k podrobeniu sa dychovej skúške, čo po riadnom poučení, ktorému porozumela, vykonala a na lekárske vyšetrenie spojené s odberom a laboratórnym vyšetrením krvi alebo iného biologického materiálu sa nežiadala a v čase o 21:16 hod. dňa 16.05.2022 vykonala za použitia prístroja AlcoQuant 6020 plus dychovú skúšku s výsledkom 0,75 miligramu na liter vydychovaného etanolu v jej dychu, v čase o 21:34 hod. vykonala opakovanú dychovú skúšku s výsledkom 0,89 miligramu na liter vydychovaného etanolu v jej dychu, v čase o 22:00 hod. vykonala opakovanú dychovú skúšku s výsledkom 0,91 miligramu na liter vydychovaného etanolu v jej dychu, v čase o 22:18 hod. vykonala opakovanú dychovú skúšku s výsledkom 0,95 miligramu na liter vydychovaného etanolu v jej dychu a v čase o 22:35 hod. vykonala opakovanú, v poradí piatu dychovú skúšku s výsledkom 0,94 miligramu na liter vydychovaného etanolu v jej dychu,"
108041069,alcohol,0.64,mg/l,0.64 mg/l,breath,01:52,AlcoTest 7510,False,XX.XX.XXXX,XX:XX,anonymized,,"po miestnej komunikácii ulice P. S., kde pri rodinnom dome č. XXXX/XX",urban,Škoda Fabia,car,Okresný dopravný inšpektorát v Revúcej,zastavená a kontrolovaná hliadkou,traffic_check,valid,,"Evidenčné číslo vozidla bolo T., analyzátor dychu AlcoTest 7510 mal výrobné číslo ARMF-0489 a v pasívnom stave nameral hodnotu „Alkohol“.","dňa XX. XX. XXXX o XX.XX hod., po tom čo požila alkoholické nápoje, viedla ako vodič osobné motorové vozidlo zn. Škoda Fabia, ev. č. T., v T. po miestnej komunikácii ulice P. S., kde pri rodinnom dome č. XXXX/XX bola zastavená a kontrolovaná hliadkou Okresného dopravného inšpektorátu v Revúcej a pri ktorej sa podrobila dychovej skúške analyzátorom dychu AlcoTest 7510, výr. č. ARMF-0489, ktorý po prefúknutí dňa XX. XX. XXXX o XX.XX hod. v pasívnom stave nameral u nej hodnotu „Alkohol“ a o 01.52 hod. v aktívnom stave nameral hodnotu 0,64 miligramu etanolu na liter vydychovaného vzduchu,"
102210993,alcohol,0.54,mg/l,0.55 mg/l; 0.52 mg/l,breath; breath,16:21; 16:43,Alcoquant 6020 plus,False,03.04.2022,16:05,outside town/city limits,,na ceste I/64 v smere od obce Šurany smerom na obec Nové Zámky,class_I,anonymized,car,Okresný dopravný inšpektorát Nové Zámky,,traffic_check,valid,,Prístroj Alcoquant 6020 plus mal sériové číslo A410125 a hodnoty boli namerané pod číslami merania 975 a 976.,"dňa 03.04.2022 v čase o 16.05 h na ceste I/64 v smere od obce Šurany smerom na obec Nové Zámky ako vodička viedla osobné motorové vozidlo značky U. X, evidenčného čísla Q., kedy bola zastavená a kontrolovaná hliadkou Okresného dopravného inšpektorátu Nové Zámky a pri podrobení sa dychovej skúške na zistenie požitia alkoholických nápojov s prístrojom Alcoquant 6020 plus, sériové č. A410125, jej v čase o 16.21 h bola nameraná hodnota 0,55 mg/l etanolu v dychu pod číslom merania 975 a pri opakovanej skúške v čase o 16.43 h jej bola nameraná hodnota 0,52 mg/l etanolu v dychu pod číslom merania 976,"
102702824,alcohol,,,X.XX mg/l; X.XX mg/l,breath; breath,XX:XX; XX:XX,,False,XX.XX.XXXX,XX:XX,I. nad I.,,"po ulici S. smerom na ulicu J. C. G. a následne na ulicu E., na E. ulici",,S. U.,car,hliadkou F. oddelenia F. riaditeľstva PZ I. nad I.,"zastavená a kontrolovaná hliadkou F. oddelenia F. riaditeľstva PZ I. nad I. a vyzvaná, aby predložila doklady potrebné na vedenie a prevádzku vozidla a aby sa podrobila dychovej skúške na zistenie prítomnosti alkoholu v dychu",suspected_intoxication,valid,,"Evidenčné číslo vozidla bolo J a osoba, ktorá ho viedla, je jeho majiteľom.","dňa XX.XX.XXXX v čase o XX.XX hod. v I. nad I. po ulici S. smerom na ulicu J. C. G. a následne na ulicu E. viedla osobné motorové vozidlo zn. S. U., evidenčné číslo J ktorého je majiteľom, pričom na E. ulici bola zastavená a kontrolovaná hliadkou F. oddelenia F. riaditeľstva PZ I. nad I. a vyzvaná, aby predložila doklady potrebné na vedenie a prevádzku vozidla a aby sa podrobila dychovej skúške na zistenie prítomnosti alkoholu v dychu s výsledkom merania X,XX mg/l alkoholu v dychu v čase o XX.XX hod. dňa XX.XX.XXXX, pri opakovanej dychovej skúške v čase o XX.XX hod. uvedeného dňa s výsledkom merania X,XX mg/l alkoholu v dychu,"
114974092,alcohol,0.97,mg/l,0.99 mg/l; 0.96 mg/l,breath; breath,23:26; 23:42,AlcoQuant XXXX plus,False,01.10.2022,,anonymized,,na ulici F.,urban,anonymized,car,"Okresného riaditeľstva Policajného zboru v Trnave, Obvodného oddelenia Policajného zboru Hlohovec",,traffic_check,valid,,"Vozidlo malo evidenčné číslo GA XXX FN, pričom meracie zariadenia mali výrobné čísla A408988 a J, s číslami merania 2686 a XXXX.",", ž e  dňa 01.10.2022 v čase okolo XX:XX hod. v meste W. na ulici F., po predchádzajúcej konzumácii alkoholických nápojov, viedol ako vodič osobné motorové vozidlo značky N. A., V.: GA XXX FN, pričom bol zastavený a kontrolovaný hliadkou Okresného riaditeľstva Policajného zboru v Trnave, Obvodného oddelenia Policajného zboru Hlohovec a podrobený dychovej skúške elektrochemickým analyzátorom na zistenie alkoholu v dychu značky AlcoQuant XXXX plus, výrobného č. A408988, pričom pod číslom merania 2686 v čase o 23:26 hod. mu bola nameraná hodnota vo výške 0,99 mg/l alkoholu v dychu a opakovanou dychovou skúškou elektrochemickým analyzátorom na zistenie alkoholu v dychu značky AlcoQuant XXXX plus, výrobného č. J pod číslom merania XXXX mu bola v čase o 23:42 hod. nameraná hodnota vo výške 0,96 mg/l alkoholu v dychu,"
105527209,alcohol,0.59,mg/l,0.68 mg/l; 0.50 mg/l,breath; breath,03:35; 05:41,AlcoQuant 6020 plus,False,29.05.2022,03:15,anonymized,,po ceste II. triedy číslo 500 v Z. po C. v smere od mesta do miestnej časti Č. pri objekte Oddelenia kriminálnej polície PZ Senica,class_II,Dacia Duster,car,Obvodného oddelenia PZ Senica,"bol zastavený a kontrolovaný hliadkou, následne bol hliadkou vyzvaný, aby sa podrobil vyšetreniu, či nie je ovplyvnený alkoholom",suspected_intoxication,valid,,Vozidlo Dacia Duster bolo svetlej hnedej metalízy s evidenčným číslom Z. a dychový prístroj AlcoQuant 6020 plus mal sériové číslo V.,", ž e  dňa 29.05.2022 v čase o 03.15 hod. viedol po ceste II. triedy číslo 500 v Z. po C. v smere od mesta do miestnej časti Č. osobné motorové vozidlo zn. Dacia Duster, svetlej hnedej metalízy, evidenčného čísla Z., kde bol pri objekte Oddelenia kriminálnej polície PZ Senica zastavený a kontrolovaný hliadkou Obvodného oddelenia PZ Senica, následne bol hliadkou vyzvaný, aby sa podrobil vyšetreniu, či nie je ovplyvnený alkoholom, pričom vyšetrením vykonaným dychovou skúškou prístrojom AlcoQuant 6020 plus, sériové číslo V. mu bola dňa 29.05.2022 v čase o 03.35 hod. nameraná hodnota 0,68 mg/l alkoholu v dychu a opakovanou dychovou skúškou vykonanou v čase o 05.41 hod. mu bola nameraná hodnota 0,50 mg/l alkoholu v dychu,"
100081816,alcohol,1.23,mg/l,1.23 mg/l,breath,20:39,AlcoTest 7510,False,03.02.2022,20:35,Topoľčany,24785,po ul. V. v smere jazdy na ul. Q. pri rodinnom dome č. XX,urban,Citroen Xsara,car,hliadkou príslušníkov PZ OO PZ Topoľčany,bol zastavený a kontrolovaný,traffic_check,valid,,Ďalšie informácie zahŕňajú evidenčné číslo vozidla TO XXX EZ a číslo T číslo merania 8250.,":  po tom, čo ako vodič požil alkoholické nápoje, dňa 03.02.2022 v čase o 20,35 h viedol v Topoľčanoch po ul. V. v smere jazdy na ul. Q. osobné motorové vozidlo zn. Citroen Xsara EČ: TO XXX EZ, kde počas jazdy bol zastavený a kontrolovaný hliadkou príslušníkov PZ OO PZ Topoľčany na ul. Q. pri rodinnom dome č. XX, pričom bolo vykonanou dychovou skúškou na alkohol v čase o 20,39 h prístrojom AlcoTest 7510, číslo T číslo merania 8250 zistené, že viedol vozidlo aj napriek tomu, že mu bola nameraná hodnota 1,23 mg/l alkoholu v dychu,"
114957833,alcohol,0.82,mg/l,0.84 mg/l; 0.81 mg/l,breath; breath,23:54; 00:16,AlcoQuant č.6020 plus,False,17.10.2022,,Michalovciach,,po ulici Štefánikovej na ul. Močariansku,urban,Škoda Fabia,car,Obvodné oddelenie PZ Michalovce,jazdy zo strany na stranu,suspected_intoxication,valid,,Evidenčné číslo vozidla bolo EČ: F a výrobné číslo meracieho prístroja bolo A 408920.,", ž e  dňa 17. 1 O. 2022, po predchádzajúcom požití alkoholických nápojov, viedol po ulici Štefánikovej na ul. Močariansku v Michalovciach, osobné motorové vozidlo zn. Škoda Fabia, EČ: F kde z dôvodu jazdy zo strany na stranu bol zastavený hliadkou Obvodného oddelenia PZ Michalovce a podrobený dychovej skúške na zistenie alkoholu v dychu prístrojom AlcoQuant č.6020 plus, výr. č. A 408920, pričom mu bola v čase o 23.54 h nameraná hodnota 0,84 mg/I etanolu vo vydychovanom vzduchu a pri opakovanej dychovej skúške o 00.16 h, rovnakým prístrojom, mu bola nameraná hodnota 0,81 mg/l etanolu,"
118229301,alcohol,0.49,mg/l,0.51 mg/l; 0.48 mg/l,breath; breath,15:01; 15:22,analyzátorom dychu,False,08.12.2022,15:00,anonymized,,po ceste č. G.,urban,anonymized,car,hliadkou Okresného riaditeľstva Policajného zboru Svidník,výkonu kontroly zameranej na dodržiavanie zákazu požívania alkoholu alebo iných návykových látok vodičmi pred alebo počas vedenia motorového vozidla,suspected_intoxication,valid,,"Vodič bol vyzvaný, aby sa podrobil dychovej skúške, ktorej sa po zákonom poučení dobrovoľne podrobil.",", že
dňa 08.12.2022 v čase o 15:00 hod. viedol osobné motorové vozidlo zn. E. F., ev. č. D. XXX F. po
ceste č. G. v obci H., kde bol z dôvodu výkonu kontroly zameranej na dodržiavanie zákazu požívania
alkoholu alebo iných návykových látok vodičmi pred alebo počas vedenia motorového vozidla zastavený
a kontrolovaný hliadkou Okresného riaditeľstva Policajného zboru Svidník a následne bol vyzvaný, aby
sa podrobil dychovej skúške k zisteniu požitia alkoholických nápojov alebo inej návykovej látky pred
alebo počas vedenia vozidla, kde počas tejto kontroly sa v čase o 15:01 hod. po zákonom poučení
dobrovoľne podrobil dychovej skúške analyzátorom dychu na zistenie prítomnosti alkoholu s pozitívnym
výsledkom 0,51 mg/l (miligram etanolu na liter vydychovaného vzduchu) a v čase o 15:22 hod. sa
podrobil následnej dychovej skúške analyzátorom dychu na zistenie prítomnosti alkoholu s pozitívnym
výsledkom 0,48 mg/l (miligram etanolu na liter vydychovaného vzduchu),"
113071863,alcohol,0.61,mg/l,0.61 mg/l,breath,,M. B. XXXX-B.-XXXX,False,19.09.2022,15:41,anonymized,,"po diaľnici D1 v smere od Košíc, na odstavnej ploche v úseku 411,5 km",motorway,MAN; Kogel,truck,KDI KR PZ Prešov,kontrola hliadkou,traffic_check,valid,§ 289 ods. 1 Trestného zákona; § 4 odsek 2 písm. d/ zákona NR SR č. 8/2009 o cestnej premávke,"Nákladné motorové vozidlo zn. MAN malo EVČ: Q. s prevádzkovou hmotnosťou 7540kg a najväčšou prípustnou celkovou hmotnosťou 19000kg, spolu s návesom značky Kogel G.:Q. /. s prevádzkovou hmotnosťou 6100kg a najväčšou prípustnou celkovou hmotnosťou 39000kg.","- z prečinu ohrozenia pod vplyvom návykovej látky podľa § 289 ods. 1 Trestného zákona,  že  19.9.2022 o 15.41 hodine v K. po diaľnici D1 v smere od Košíc do viedol pod vplyvom alkoholu nákladné motorové vozidlo zn. MAN, EVČ: Q. s prevádzkovou hmotnosťou 7540kg a najväčšou prípustnou celkovou hmotnosťou 19000kg, spolu s návesom značky Kogel G.:Q. /. s prevádzkovou hmotnosťou 6100kg s najväčšou prípustnou celkovou hmotnosťou 39000kg, kde na odstavnej ploche v úseku 411,5 km bol zastavený a kontrolovaný hliadkou KDI KR PZ Prešov a pri kontrole sa podrobil aj dychovej skúške na zistenie požitia alkoholického nápoja alebo inej návykovej látky, pričom prístrojom M. B. XXXX- B.-XXXX mu bola nameraná hodnota 0,61 mg/l /miligram na liter vydychovaného vzduchu/, čím porušil ustanovenie § 4 odsek 2 písm. d/ zákona NR SR č. 8/2009 o cestnej premávke v platnom znení,"
101584328,alcohol,0.85,mg/l,0.88 mg/l; 0.83 mg/l,breath; breath,16:04; 16:20,ALCOTEST 7510 ev. č. Y.-XXXX,False,29.03.2022,16:01,anonymized,,smerom k železničnému priecestiu,urban,Audi A6,car,hliadkou železničnej polície Q.,vozidlo viedol nekoordinovane,suspected_intoxication,valid,,Evidenčné číslo vozidla bolo S. XXXAV a vodič bol vyzvaný k predloženiu dokladov potrebných na prevádzku a vedenie motorového vozidla.,", ž e  dňa 29.03.2022 o 16.01 hod. viedol osobné motorové vozidlo zn. Audi A6, ev. č. S. XXXAV, po miestnej komunikácii v obci W., smerom k železničnému priecestiu, kde bol hliadkou železničnej polície Q. predpísaným spôsobom zastavený z dôvodu že vozidlo viedol nekoordinovane, následne bol vyzvaný k predloženiu dokladov potrebných na prevádzku a vedenie motorového vozidla a tiež k podrobeniu sa dychovej skúške na alkohol do elektronického meracieho prístroja zn. ALCOTEST 7510 ev. č. Y.-XXXX, kde metódou merania alkoholu vo vydychovanom vzduchu mu bola v čase 16.04 hod. nameraná hodnota 0,88 mg/l, a ďalšou opakovanou skúškou mu bola v čase o 16.20 hod. nameraná hodnota 0,83 mg/l,"
109308170,alcohol,0.67,mg/l,0.63 mg/l; 0.66 mg/l; 0.79 mg/l; 0.59 mg/l,breath; breath; breath; breath,07:40; 08:00; 08:27; 09:08,,False,23.07.2022,07:35,Trenčín,55383,"po ulici Istebníckej v Trenčíne v smere od centra mesta Trenčín na Hrabovku, kde pri Pálenici",urban,VW Passat CC,car,hliadkou PMJ KR PZ Trenčín,bol zastavený a kontrolovaný,traffic_check,valid,,Vozidlo malo EČV TN XXXFB a páchateľ bol jeho vlastníkom.,"dňa 23.07.2022 v čase o 07:35 hodine ako vodič viedol osobné motorové vozidlo zn. VW Passat CC, EČV: TN XXXFB, ktorého je vlastníkom, po ulici Istebníckej v Trenčíne v smere od centra mesta Trenčín na Hrabovku, kde pri Pálenici bol zastavený a kontrolovaný hliadkou PMJ KR PZ Trenčín a dychovou skúškou dňa 23.07.2022 v čase o 07.40 hodine bol zistený pozitívny výsledok 0,63 mg/l alkoholu v dychu, v čase o 23.07.2022 o 08.00 hodine bolo zistené množstvo 0,66 mg/l alkoholu v dychu, ďalšou dychovou skúškou v čase o 08.27 hodine bolo zistené množstvo 0,79 mg/l alkoholu v dychu a v čase o 09.08 hodine 0,59 mg/l alkoholu v dychu,"
113860194,alkohol,,,0.52 mg/l; 0.50 mg/l,breath; breath,20:45; 09:39,AlcoQuant 6020 plus,False,05.10.2022,20:35,Veľká Ida,,pri autoservise HRIB,,Mazda 2,car,hliadkou OO PZ Komárovce,zastavený a kontrolovaný,traffic_check,valid,,"Viedol osobné motorové vozidlo v stave vylučujúcom spôsobilosť, ktorý si privodil vplyvom návykovej látky.","- dňa 5. októbra 2022 v čase o 20:35 hod. v stave vylučujúcom spôsobilosť, ktorý si privodil vplyvom
návykovej látky, viedol osobné motorové vozidlo továrenskej značky Mazda 2, šedej metalízy, evč. H.-
XXXDT, v obci Veľká Ida, kde bol pri autoservise HRIB zastavený a kontrolovaný hliadkou OO PZ
Komárovce a pri následnej kontrole bol podrobený dychovej skúške prístrojom AlcoQuant 6020 plus, ev.
č. A410022, ktorým sa určí objemové percento alkoholu v krvi, pričom podľa výsledku zápisu o dychovej
skúške mu bola dňa 5. 10. 2022 v čase o 20:45 hod. nameraná koncentrácia 0,52 mg na liter alkoholu
v dychu, opakovane v čase o 09:39 hod. mu bola nameraná koncentrácia 0,50 mg na liter alkoholu v
dychu,"
